time,open,high,low,close,volume
2020-12-18 20:00:00,676.1,677.0,676.05,677.0,91569
2020-12-18 19:45:00,674.75,676.5,674.75,676.35,66308
2020-12-18 19:30:00,674.45,674.9,674.01,674.88,36634
2020-12-18 19:15:00,674.53,675.47,673.22,674.3199,49989
2020-12-18 19:00:00,675.15,695.0,674.12,674.5,112116
2020-12-18 18:45:00,675.51,675.92,675.05,675.06,38009
2020-12-18 18:30:00,675.85,695.0,675.05,675.51,3005150
2020-12-18 18:15:00,676.2,676.52,674.5,675.55,76715
2020-12-18 18:00:00,678.25,678.45,675.57,675.57,146038
2020-12-18 17:45:00,677.0,679.83,677.0,678.24,190150
2020-12-18 17:30:00,674.15,678.4,673.5,677.01,8302209
2020-12-18 17:15:00,677.05,695.0,671.25,674.2499,4552549
2020-12-18 17:00:00,679.125,695.0,675.0,677.1,7126539
2020-12-18 16:45:00,680.15,695.0,677.11,679.05,6407473
2020-12-18 16:30:00,676.0,695.0,675.0,680.2,9779113
2020-12-18 16:15:00,665.05,695.0,658.79,676.0,7121534
2020-12-18 16:00:00,636.5113,674.4,632.43,664.99,18810818
2020-12-18 15:45:00,654.6121,658.94,628.54,636.36,9041825
2020-12-18 15:30:00,664.48,678.39,646.11,654.3362,5877846
2020-12-18 15:15:00,671.69,672.8,660.06,664.4997,4093110
2020-12-18 15:00:00,672.8,674.68,670.4,671.745,2066031
2020-12-18 14:45:00,674.85,676.9799,672.8,672.84,2008005
2020-12-18 14:30:00,673.8219,675.2,672.35,674.735,1541785
2020-12-18 14:15:00,675.44,676.36,670.34,673.88,1874279
2020-12-18 14:00:00,673.49,676.49,673.23,675.5,1380092
2020-12-18 13:45:00,675.4,676.5565,671.5,673.425,1938143
2020-12-18 13:30:00,677.67,678.65,672.25,675.2387,2625808
2020-12-18 13:15:00,671.83,680.0,670.255,677.67,3128211
2020-12-18 13:00:00,669.74,673.0,669.22,671.8,1886234
2020-12-18 12:45:00,668.85,680.0,667.27,669.73,1899840
2020-12-18 12:30:00,669.1714,675.0,665.45,668.775,1551573
2020-12-18 12:15:00,669.88,670.5,665.93,669.2178,1735266
2020-12-18 12:00:00,666.08,671.0,664.54,669.8897,2261393
2020-12-18 11:45:00,663.52,667.0,660.31,666.06,2391632
2020-12-18 11:30:00,658.42,664.17,651.32,663.5676,3711279
2020-12-18 11:15:00,667.29,669.0,656.0,658.49,3085948
2020-12-18 11:00:00,670.88,671.41,665.0,667.19,2245435
2020-12-18 10:45:00,669.8947,675.55,668.34,670.905,2982643
2020-12-18 10:30:00,668.68,673.875,666.98,669.95,3122636
2020-12-18 10:15:00,664.0408,669.99,656.6,668.7431,5409093
2020-12-18 10:00:00,677.8085,679.69,663.33,663.85,6338672
2020-12-18 09:45:00,668.9,684.75,665.31,677.6333,9746301
2020-12-18 09:30:00,673.5,673.5,667.57,669.03,428369
2020-12-18 09:15:00,667.61,674.49,666.8,673.32,594547
2020-12-18 09:00:00,669.5,669.58,666.81,667.59,251186
2020-12-18 08:45:00,665.48,669.63,665.0,669.4,296717
2020-12-18 08:30:00,663.86,666.89,663.52,665.39,334039
2020-12-18 08:15:00,657.175,664.3,649.19,663.85,231782
2020-12-18 08:00:00,658.4,663.08,658.4,660.62,192330
2020-12-18 07:45:00,657.7,659.4,657.0,658.5,88577
2020-12-18 07:30:00,656.75,658.54,654.5,657.8,84152
2020-12-18 07:15:00,658.5,662.0,650.0,656.31,267182
2020-12-18 07:00:00,659.0,659.25,658.06,659.25,12000
2020-12-18 06:45:00,660.0,661.95,659.11,659.11,31146
2020-12-18 06:30:00,657.0,660.0,657.0,659.89,17735
2020-12-18 06:15:00,656.6,657.39,656.29,656.39,7153
2020-12-18 06:00:00,655.01,656.49,655.0,656.0,14538
2020-12-18 05:45:00,653.89,655.1,653.0,655.01,12313
2020-12-18 05:30:00,650.69,652.99,650.69,652.99,5927
2020-12-18 05:15:00,650.0,651.49,650.0,651.48,3207
2020-12-18 05:00:00,650.8,650.9,650.63,650.63,518
2020-12-18 04:45:00,650.49,651.51,650.27,650.72,1939
2020-12-18 04:30:00,651.02,651.02,649.5,649.66,4001
2020-12-18 04:15:00,651.3,651.99,647.0,651.99,17920
2020-12-17 20:00:00,649.49,649.75,648.0,648.0,83954
2020-12-17 19:45:00,648.48,649.41,648.1,649.41,64132
