time,open,high,low,close,volume
2020-12-17 15:15:00,3238.5,3238.995,3232.37,3233.5,207925
2020-12-17 15:00:00,3236.1452,3240.31,3236.1452,3238.67,48176
2020-12-17 14:45:00,3233.86,3236.245,3231.3017,3236.245,50992
2020-12-17 14:30:00,3238.84,3240.37,3233.735,3233.74,41376
2020-12-17 14:15:00,3239.9,3242.75,3238.0,3238.6299,47291
2020-12-17 14:00:00,3240.771,3243.0,3237.925,3239.85,43359
2020-12-17 13:45:00,3237.5544,3241.0,3235.79,3241.0,50873
2020-12-17 13:30:00,3241.99,3242.03,3234.88,3236.69,74332
2020-12-17 13:15:00,3236.67,3242.3,3236.66,3241.35,44838
2020-12-17 13:00:00,3243.0,3243.0,3235.9,3236.95,116646
2020-12-17 12:45:00,3239.02,3243.0,3236.11,3242.49,63797
2020-12-17 12:30:00,3235.1,3239.46,3232.98,3239.06,44337
2020-12-17 12:15:00,3234.25,3238.405,3233.04,3235.8975,67826
2020-12-17 12:00:00,3232.0367,3233.13,3221.0,3232.865,120261
2020-12-17 11:45:00,3237.89,3238.175,3231.145,3231.81,59493
2020-12-17 11:30:00,3234.0,3239.575,3233.69,3237.41,58329
2020-12-17 11:15:00,3230.5,3242.4829,3230.5,3235.0589,88342
2020-12-17 11:00:00,3242.81,3242.94,3230.0,3231.44,85164
2020-12-17 10:45:00,3244.75,3246.85,3235.22,3238.8,121926
2020-12-17 10:30:00,3230.7773,3247.84,3225.28,3243.945,172447
2020-12-17 10:15:00,3252.175,3255.25,3230.35,3231.0,206164
2020-12-17 10:00:00,3252.24,3259.4,3246.0,3252.83,271876
2020-12-17 09:45:00,3250.0,3263.51,3242.73,3251.8,405771
2020-12-17 09:30:00,3250.74,3251.0,3248.07,3249.0,7122
2020-12-17 09:15:00,3250.84,3251.2,3250.5,3251.2,1984
2020-12-17 09:00:00,3248.94,3250.5,3248.94,3250.0,3953
2020-12-17 08:45:00,3247.8,3248.43,3247.8,3248.43,975
2020-12-17 08:30:00,3250.0,3251.0,3246.0,3246.0,3984
2020-12-17 08:15:00,3248.0028,3250.0,3240.96,3250.0,6285
2020-12-17 08:00:00,3250.0,3251.0,3250.0,3251.0,1844
2020-12-17 07:45:00,3249.0,3249.88,3248.95,3249.88,1738
2020-12-17 07:30:00,3249.0,3250.0,3247.09,3247.09,2793
2020-12-17 07:15:00,3251.99,3251.99,3247.0,3249.0,5310
2020-12-17 06:30:00,3254.0,3254.0,3254.0,3254.0,160
2020-12-17 06:15:00,3255.98,3255.98,3255.98,3255.98,102
2020-12-16 20:00:00,3243.22,3243.22,3243.22,3243.22,402
2020-12-16 19:15:00,3241.5,3241.5,3241.5,3241.5,554
2020-12-16 19:00:00,3241.25,3241.25,3241.25,3241.25,453
2020-12-16 18:15:00,3240.0,3241.63,3240.0,3241.0,2856
2020-12-16 17:45:00,3239.5,3242.99,3239.5,3242.99,1069
2020-12-16 17:30:00,3239.0,3239.0,3239.0,3239.0,269
2020-12-16 17:00:00,3239.0,3239.0,3237.55,3237.55,317
2020-12-16 16:45:00,3239.54,3240.96,3239.54,3240.25,2668
2020-12-16 16:30:00,3239.0,3239.0,3223.105,3223.105,6269
2020-12-16 16:15:00,3240.96,3240.96,3238.44,3238.44,218461
2020-12-16 16:00:00,3244.26,3245.42,3236.34,3240.96,320886
2020-12-16 15:45:00,3242.555,3247.0,3242.39,3244.66,197413
2020-12-16 15:30:00,3239.5725,3242.85,3236.5132,3242.3548,196382
2020-12-16 15:15:00,3236.4548,3240.87,3233.79,3239.025,124454
2020-12-16 15:00:00,3233.94,3239.29,3232.78,3236.33,123804
2020-12-16 14:45:00,3224.71,3236.4119,3224.515,3233.74,163706
2020-12-16 14:30:00,3219.49,3226.0,3216.084,3223.85,69632
2020-12-16 14:15:00,3224.0,3225.15,3217.56,3219.813,99179
2020-12-16 14:00:00,3219.9832,3226.71,3218.4267,3222.75,67722
2020-12-16 13:45:00,3215.4346,3221.2758,3215.4346,3219.74,47721
2020-12-16 13:30:00,3221.8,3221.8,3214.0065,3215.0,60123
2020-12-16 13:15:00,3220.68,3223.81,3217.0,3222.325,68744
2020-12-16 13:00:00,3222.52,3224.0,3216.39,3221.5605,69817
2020-12-16 12:45:00,3221.3,3226.79,3218.93,3224.0,89567
2020-12-16 12:30:00,3226.3095,3227.91,3220.33,3221.32,95872
2020-12-16 12:15:00,3226.95,3228.0,3217.3431,3227.0102,122407
2020-12-16 12:00:00,3220.5,3229.0,3220.5,3226.95,108064
2020-12-16 11:45:00,3218.39,3226.6269,3217.5,3219.85,132955
2020-12-16 11:30:00,3220.0,3221.0287,3213.25,3219.1404,113710
2020-12-16 11:15:00,3206.7,3221.79,3203.15,3220.0,228346
2020-12-16 11:00:00,3205.95,3208.0,3201.29,3206.27,107101
2020-12-16 10:45:00,3194.0,3206.25,3194.0,3204.505,98983
2020-12-16 10:30:00,3200.03,3203.425,3185.1869,3193.8608,146668
2020-12-16 10:15:00,3197.11,3208.13,3192.19,3201.5152,208849
2020-12-16 10:00:00,3174.845,3207.0,3173.38,3196.0,420476
2020-12-16 09:45:00,3176.01,3183.58,3163.68,3174.3,280459
2020-12-16 09:30:00,3175.99,3175.99,3175.99,3175.99,258
2020-12-16 09:15:00,3178.2,3178.2,3175.0,3176.06,4995
2020-12-16 09:00:00,3176.0,3181.0461,3176.0,3180.0,6415
2020-12-16 08:45:00,3169.02,3174.9644,3165.0,3174.9644,2794
2020-12-16 08:30:00,3174.98,3175.8,3166.07,3166.07,3894
2020-12-16 08:15:00,3182.0,3182.0,3170.0,3173.98,4842
2020-12-16 07:45:00,3171.53,3172.5,3171.53,3172.5,487
2020-12-16 07:30:00,3173.5,3173.5,3173.5,3173.5,151
2020-12-16 07:15:00,3181.0,3181.0,3177.21,3177.32,1915
2020-12-16 06:30:00,3182.5,3182.5,3182.5,3182.5,205
2020-12-16 06:00:00,3181.98,3181.98,3181.98,3181.98,228
2020-12-16 05:30:00,3177.45,3180.0,3177.45,3180.0,463
2020-12-15 20:00:00,3161.06,3161.06,3161.06,3161.06,113
2020-12-15 19:45:00,3162.01,3162.21,3162.01,3162.21,575
2020-12-15 19:30:00,3162.0,3162.0,3162.0,3162.0,221
2020-12-15 18:15:00,3163.0,3163.5,3163.0,3163.5,1627
2020-12-15 18:00:00,3161.01,3161.01,3161.01,3161.01,200
2020-12-15 17:45:00,3162.0,3162.0,3162.0,3162.0,558
2020-12-15 17:15:00,3160.43,3162.0,3160.43,3162.0,1108
2020-12-15 17:00:00,3163.25,3163.25,3160.43,3160.43,916
2020-12-15 16:45:00,3164.89,3164.89,3163.25,3163.25,1174
2020-12-15 16:30:00,3164.8035,3165.0,3164.77,3165.0,1408
2020-12-15 16:15:00,3165.12,3165.12,3163.06,3165.12,107876
2020-12-15 16:00:00,3160.5,3166.45,3156.595,3166.45,183609
2020-12-15 15:45:00,3161.64,3161.75,3157.0001,3160.5,72109
2020-12-15 15:30:00,3159.215,3164.69,3157.12,3161.9353,74004
2020-12-15 15:15:00,3164.1432,3166.55,3156.36,3159.02,93019
2020-12-15 15:00:00,3159.75,3164.99,3159.14,3164.5383,90627
2020-12-15 14:45:00,3149.12,3159.27,3149.12,3159.27,93222
2020-12-15 14:30:00,3160.51,3160.51,3149.0,3149.69,64879
2020-12-15 14:15:00,3154.75,3160.57,3147.88,3160.44,77830
2020-12-15 14:00:00,3146.98,3156.6,3146.15,3154.15,87362
2020-12-15 13:45:00,3142.14,3149.9899,3141.68,3146.3401,73298
2020-12-15 13:30:00,3138.355,3142.75,3136.555,3141.88,56942
2020-12-15 13:15:00,3138.79,3140.85,3138.26,3138.3827,42254
2020-12-15 13:00:00,3135.8,3139.9999,3134.68,3138.905,53046
2020-12-15 12:45:00,3137.75,3139.06,3135.3,3135.53,44766
2020-12-15 12:30:00,3136.44,3139.46,3135.1,3136.645,91350
2020-12-15 12:15:00,3137.8,3142.2155,3136.615,3137.21,57314
2020-12-15 12:00:00,3140.09,3140.09,3133.0315,3138.36,69586
2020-12-15 11:45:00,3138.5,3142.54,3138.0,3140.17,132102
2020-12-15 11:30:00,3134.3,3143.0,3131.0,3138.4,168161
2020-12-15 11:15:00,3138.205,3143.0,3130.49,3135.38,157635
2020-12-15 11:00:00,3152.64,3157.46,3135.4,3138.89,174697
2020-12-15 10:45:00,3162.07,3168.0,3150.4801,3153.37,128278
2020-12-15 10:30:00,3163.005,3169.6299,3159.0,3161.9,114023
2020-12-15 10:15:00,3181.96,3185.49,3161.13,3163.5099,192382
2020-12-15 10:00:00,3168.0,3188.4999,3164.06,3182.13,188849
2020-12-15 09:45:00,3181.01,3185.25,3162.0,3167.5162,292589
2020-12-15 09:30:00,3181.0,3183.55,3180.1,3180.1,30621
2020-12-15 09:15:00,3181.0,3183.0,3181.0,3183.0,2058
2020-12-15 09:00:00,3182.0,3182.0,3156.97,3181.39,13821
2020-12-15 08:45:00,3180.0,3182.6886,3180.0,3182.6886,2914
2020-12-15 08:30:00,3179.0,3180.0,3179.0,3179.0,2483
2020-12-15 08:15:00,3175.2,3181.0,3175.2,3178.2,6121
2020-12-15 08:00:00,3178.88,3179.0,3178.88,3179.0,403
2020-12-15 07:45:00,3178.8,3178.8,3178.0,3178.0,681
2020-12-15 07:30:00,3180.13,3180.13,3179.78,3179.78,771
2020-12-15 07:15:00,3175.0,3179.95,3175.0,3179.95,3635
2020-12-15 04:15:00,3175.0,3175.0,3175.0,3175.0,302
2020-12-14 19:30:00,3162.94,3163.16,3161.99,3161.99,1576
2020-12-14 19:15:00,3159.0,3163.0,3159.0,3163.0,1562
2020-12-14 19:00:00,3157.01,3157.5,3157.01,3157.5,805
2020-12-14 18:45:00,3159.5,3159.5,3159.5,3159.5,292
2020-12-14 18:30:00,3160.8,3161.0,3160.0,3160.33,1666
2020-12-14 18:15:00,3157.0,3160.0,3157.0,3160.0,3659
2020-12-14 18:00:00,3155.5,3155.5,3155.5,3155.5,645
2020-12-14 17:45:00,3158.6,3158.6,3155.0,3155.0,1157
2020-12-14 17:30:00,3158.79,3158.79,3157.0,3157.0,919
2020-12-14 17:00:00,3154.95,3154.95,3154.95,3154.95,4919
2020-12-14 16:45:00,3156.33,3156.33,3155.0,3155.0,442
2020-12-14 16:30:00,3156.6543,3156.6543,3155.99,3155.99,2086
2020-12-14 16:15:00,3156.97,3157.72,3155.76,3157.72,92338
2020-12-14 16:00:00,3162.57,3166.11,3151.25,3156.97,252216
2020-12-14 15:45:00,3177.73,3178.1,3162.92,3163.0,124704
2020-12-14 15:30:00,3173.77,3179.97,3171.24,3178.1,127742
2020-12-14 15:15:00,3173.43,3175.3595,3169.345,3173.96,49008
2020-12-14 15:00:00,3168.995,3174.97,3167.19,3174.17,57236
2020-12-14 14:45:00,3175.17,3175.23,3164.0,3169.09,68165
2020-12-14 14:30:00,3180.0355,3180.0355,3175.0,3175.9099,50797
2020-12-14 14:15:00,3181.5,3182.95,3177.0,3179.49,54494
2020-12-14 14:00:00,3175.495,3182.4999,3171.61,3180.6088,99948
2020-12-14 13:45:00,3169.165,3176.0,3168.6699,3175.5,52825
2020-12-14 13:30:00,3166.53,3174.0041,3166.53,3168.83,74042
2020-12-14 13:15:00,3174.6395,3176.5,3162.41,3167.305,88805
2020-12-14 13:00:00,3174.03,3180.0,3170.6,3174.63,60018
2020-12-14 12:45:00,3179.8,3180.93,3170.0,3175.18,80119
2020-12-14 12:30:00,3188.3892,3190.0,3177.33,3179.97,146611
2020-12-14 12:15:00,3187.39,3190.0,3183.24,3188.976,89943
2020-12-14 12:00:00,3177.91,3189.0,3177.73,3186.88,100882
2020-12-14 11:45:00,3176.86,3181.99,3175.0,3178.0,73464
2020-12-14 11:30:00,3172.44,3180.02,3171.2529,3177.5,105976
2020-12-14 11:15:00,3173.31,3178.98,3158.85,3171.87,152247
2020-12-14 11:00:00,3183.9099,3185.1786,3173.68,3173.8,138349
2020-12-14 10:45:00,3183.405,3186.37,3175.63,3184.7192,135923
2020-12-14 10:30:00,3171.541,3190.47,3171.541,3183.716,220036
2020-12-14 10:15:00,3180.16,3184.64,3165.9736,3171.37,195593
2020-12-14 10:00:00,3169.5,3188.87,3168.5708,3180.16,409595
2020-12-14 09:45:00,3143.0,3176.745,3126.0,3168.92,525451
2020-12-14 09:30:00,3137.0,3149.49,3137.0,3149.49,11238
2020-12-14 09:15:00,3131.0,3137.74,3131.0,3136.1528,8235
2020-12-14 09:00:00,3129.0,3131.55,3129.0,3131.55,1825
2020-12-14 08:45:00,3126.11,3128.99,3125.3,3128.99,3983
2020-12-14 08:30:00,3131.12,3132.0,3120.0,3129.978,9873
2020-12-14 08:15:00,3140.6815,3143.0,3135.0,3135.0,9305
2020-12-14 08:00:00,3142.42,3142.42,3141.1,3141.5,3079
2020-12-14 07:45:00,3138.5,3142.42,3138.5,3142.2,2330
2020-12-14 07:30:00,3140.0,3140.0,3136.5,3138.5,1100
2020-12-14 07:15:00,3136.5,3140.2,3136.5,3137.85,2267
2020-12-14 06:45:00,3141.5,3142.68,3141.5,3142.68,517
2020-12-14 06:15:00,3139.77,3143.0,3139.77,3142.02,679
2020-12-14 05:45:00,3135.0,3135.0,3135.0,3135.0,134
2020-12-14 04:30:00,3135.0,3135.0,3135.0,3135.0,245
2020-12-14 04:15:00,3132.5,3140.05,3132.5,3140.05,896
2020-12-11 20:00:00,3112.7,3112.7,3112.7,3112.7,196
2020-12-11 19:30:00,3110.67,3110.67,3110.67,3110.67,102
2020-12-11 17:45:00,3113.12,3113.12,3113.12,3113.12,169
2020-12-11 17:00:00,3114.72,3114.72,3114.72,3114.72,396
2020-12-11 16:45:00,3114.9,3116.42,3114.9,3114.95,3643
2020-12-11 16:30:00,3116.1084,3116.42,3114.82,3114.82,1088
2020-12-11 16:15:00,3116.42,3116.42,3114.71,3114.9,109626
2020-12-11 16:00:00,3111.15,3116.41,3107.28,3116.41,245626
2020-12-11 15:45:00,3112.83,3116.12,3110.77,3111.81,103932
2020-12-11 15:30:00,3109.99,3118.67,3109.95,3112.48,195594
2020-12-11 15:15:00,3110.27,3113.0,3102.62,3110.0,109424
2020-12-11 15:00:00,3109.3,3115.0,3105.25,3110.27,103923
2020-12-11 14:45:00,3103.93,3109.45,3103.62,3109.45,81347
2020-12-11 14:30:00,3098.49,3105.78,3097.46,3102.97,70957
2020-12-11 14:15:00,3096.4904,3102.0,3094.63,3097.73,96776
2020-12-11 14:00:00,3092.36,3098.0,3091.82,3096.66,70296
2020-12-11 13:45:00,3089.47,3095.1,3088.88,3092.28,70058
2020-12-11 13:30:00,3090.62,3092.48,3085.12,3089.0,83378
2020-12-11 13:15:00,3079.1,3090.5,3079.1,3090.5,75199
2020-12-11 13:00:00,3073.47,3080.07,3072.82,3079.265,125956
2020-12-11 12:45:00,3081.66,3082.0,3073.3675,3073.6114,113668
2020-12-11 12:30:00,3083.0,3085.07,3080.18,3082.15,55515
2020-12-11 12:15:00,3088.42,3091.74,3083.0,3083.3,55034
2020-12-11 12:00:00,3084.14,3088.27,3082.0,3086.54,54265
2020-12-11 11:45:00,3087.03,3090.0938,3083.0,3084.73,86370
2020-12-11 11:30:00,3093.25,3097.37,3087.0301,3087.0301,66857
2020-12-11 11:15:00,3093.53,3097.71,3090.71,3093.3,55700
2020-12-11 11:00:00,3098.21,3098.21,3088.37,3093.4206,93946
2020-12-11 10:45:00,3102.01,3102.3616,3095.0,3097.878,77041
2020-12-11 10:30:00,3108.65,3108.65,3100.0,3104.37,81121
2020-12-11 10:15:00,3108.5,3111.61,3101.43,3110.395,92606
2020-12-11 10:00:00,3092.11,3112.8,3092.11,3105.99,175604
2020-12-11 09:45:00,3096.66,3109.6,3083.94,3093.01,275711
2020-12-11 09:30:00,3094.93,3095.0,3094.93,3095.0,1826
2020-12-11 09:15:00,3091.5,3093.0,3091.0,3093.0,3489
2020-12-11 09:00:00,3091.65,3091.65,3090.0,3090.0,1442
2020-12-11 08:45:00,3089.93,3091.0939,3089.93,3091.0939,1481
2020-12-11 08:30:00,3089.25,3089.25,3088.98,3088.98,798
2020-12-11 08:15:00,3089.99,3091.65,3089.99,3091.0,3519
2020-12-11 08:00:00,3090.89,3090.89,3090.0,3090.0,2145
2020-12-11 07:45:00,3084.0,3084.99,3084.0,3084.99,787
2020-12-11 07:30:00,3088.11,3089.25,3086.0,3089.25,1975
2020-12-11 07:15:00,3087.84,3090.16,3087.84,3090.16,675
2020-12-11 06:45:00,3082.0,3082.0,3082.0,3082.0,239
2020-12-11 06:30:00,3076.5,3076.5,3076.5,3076.5,447
2020-12-11 06:00:00,3078.0,3078.0,3078.0,3078.0,458
2020-12-11 05:45:00,3087.93,3087.93,3087.93,3087.93,242
2020-12-11 04:15:00,3095.0,3095.2,3095.0,3095.0,1837
2020-12-10 18:45:00,3101.49,3101.49,3100.51,3100.51,2528
2020-12-10 18:15:00,3101.0,3101.0,3100.05,3100.05,1333
2020-12-10 18:00:00,3102.0,3102.0,3101.0,3101.0,1372
2020-12-10 17:45:00,3100.75,3100.75,3100.75,3100.75,502
2020-12-10 17:30:00,3100.75,3100.75,3100.75,3100.75,172
2020-12-10 17:15:00,3100.99,3100.99,3100.3,3100.3,622
2020-12-10 17:00:00,3100.31,3100.31,3100.31,3100.31,213
2020-12-10 16:45:00,3100.22,3100.41,3100.2,3100.2,843
2020-12-10 16:30:00,3100.05,3101.8001,3100.05,3101.8001,1684
2020-12-10 16:15:00,3101.49,3101.5,3100.05,3100.05,188318
2020-12-10 16:00:00,3111.06,3112.68,3099.54,3100.07,184225
2020-12-10 15:45:00,3109.0,3115.43,3107.27,3110.04,102897
2020-12-10 15:30:00,3103.71,3110.225,3103.125,3108.15,70035
2020-12-10 15:15:00,3096.75,3103.51,3095.565,3101.28,58452
2020-12-10 15:00:00,3103.06,3104.97,3097.155,3097.155,49538
2020-12-10 14:45:00,3098.11,3105.0,3098.0401,3103.5,61443
2020-12-10 14:30:00,3103.07,3103.6699,3097.04,3099.4043,67066
2020-12-10 14:15:00,3108.4,3110.8,3103.0,3104.0,51915
2020-12-10 14:00:00,3106.1459,3108.88,3103.01,3107.25,44061
2020-12-10 13:45:00,3111.545,3111.545,3105.21,3108.88,35945
2020-12-10 13:30:00,3107.03,3112.9028,3102.39,3111.5,45068
2020-12-10 13:15:00,3096.575,3107.96,3096.575,3107.56,61129
2020-12-10 13:00:00,3105.79,3106.35,3093.07,3097.19,111942
2020-12-10 12:45:00,3108.08,3113.93,3103.3757,3106.0,48854
2020-12-10 12:30:00,3111.55,3115.1,3104.025,3106.9,73976
2020-12-10 12:15:00,3111.0,3118.91,3109.0,3110.3501,63119
2020-12-10 12:00:00,3125.3,3126.0,3109.01,3112.13,92391
2020-12-10 11:45:00,3135.0,3135.0,3120.43,3124.9,91102
2020-12-10 11:30:00,3136.8,3142.1,3133.05,3133.05,81013
2020-12-10 11:15:00,3134.4614,3137.88,3130.214,3135.54,80300
2020-12-10 11:00:00,3128.605,3135.4835,3123.39,3134.1,95484
2020-12-10 10:45:00,3123.73,3130.765,3118.1204,3128.9,105460
2020-12-10 10:30:00,3125.65,3134.8918,3121.54,3123.085,135980
2020-12-10 10:15:00,3121.91,3130.45,3113.0,3124.695,196724
2020-12-10 10:00:00,3107.875,3126.9899,3107.2615,3118.7,211909
2020-12-10 09:45:00,3088.99,3111.52,3076.0,3107.0,370265
2020-12-10 09:30:00,3077.0,3092.41,3075.0,3086.06,10078
2020-12-10 09:15:00,3080.88,3083.0,3075.1601,3075.386,7103
2020-12-10 09:00:00,3087.01,3087.9948,3079.08,3081.0,11828
2020-12-10 08:45:00,3090.0,3093.49,3090.0,3090.0,2391
2020-12-10 08:30:00,3091.02,3091.02,3087.7269,3087.7269,1602
2020-12-10 08:15:00,3101.0,3101.0,3090.2672,3091.905,3502
2020-12-10 08:00:00,3090.05,3090.15,3090.05,3090.15,511
2020-12-10 07:45:00,3090.0,3090.12,3085.0,3085.0,3562
2020-12-10 07:30:00,3094.18,3094.18,3094.0,3094.0,1006
2020-12-10 07:15:00,3100.0,3101.25,3099.85,3099.85,865
2020-12-09 19:45:00,3105.0,3105.0,3105.0,3105.0,181
2020-12-09 19:15:00,3103.85,3104.0,3103.85,3104.0,441
2020-12-09 19:00:00,3106.0,3106.0,3106.0,3106.0,272
2020-12-09 18:15:00,3104.2,3105.0,3104.2,3105.0,1477
2020-12-09 17:30:00,3102.0,3102.0,3101.0,3101.0,881
2020-12-09 17:15:00,3102.56,3103.01,3102.26,3102.26,962
2020-12-09 17:00:00,3102.26,3104.0,3102.26,3104.0,933
2020-12-09 16:45:00,3104.16,3104.44,3104.16,3104.25,937
2020-12-09 16:30:00,3104.2,3104.2,3104.2,3104.2,2507
2020-12-09 16:15:00,3104.2,3105.3,3102.56,3103.26,125581
2020-12-09 16:00:00,3101.445,3115.0,3091.6793,3101.35,379233
2020-12-09 15:45:00,3088.39,3102.14,3088.0,3101.205,194093
2020-12-09 15:30:00,3101.51,3106.4,3088.0,3088.5796,206399
2020-12-09 15:15:00,3110.813,3110.813,3101.0,3102.69,105554
2020-12-09 15:00:00,3105.2,3112.0,3101.535,3111.36,127950
2020-12-09 14:45:00,3115.56,3118.0,3105.0,3105.39,115825
2020-12-09 14:30:00,3104.5775,3117.11,3100.0,3115.765,157274
2020-12-09 14:15:00,3102.865,3113.4999,3102.0,3105.605,157116
2020-12-09 14:00:00,3117.34,3121.96,3100.0,3102.465,160257
2020-12-09 13:45:00,3122.915,3125.787,3108.0038,3116.37,184565
2020-12-09 13:30:00,3134.8294,3136.94,3122.0481,3123.2464,90856
2020-12-09 13:15:00,3137.515,3139.38,3130.0,3133.01,82188
2020-12-09 13:00:00,3133.0,3138.69,3126.44,3137.6187,151490
2020-12-09 12:45:00,3149.15,3149.15,3134.0,3134.5343,113088
2020-12-09 12:30:00,3150.5,3151.52,3143.18,3149.22,72354
2020-12-09 12:15:00,3155.0,3155.2,3150.76,3151.355,41456
2020-12-09 12:00:00,3150.04,3155.0099,3149.0,3155.0099,38878
2020-12-09 11:45:00,3152.28,3155.0,3149.31,3151.64,58978
2020-12-09 11:30:00,3152.49,3153.69,3147.35,3152.335,80184
2020-12-09 11:15:00,3155.93,3157.45,3152.0,3153.25,65562
2020-12-09 11:00:00,3156.46,3160.55,3155.0,3155.13,139250
2020-12-09 10:45:00,3154.49,3160.0,3154.01,3155.73,132967
2020-12-09 10:30:00,3149.01,3159.2943,3146.81,3153.33,118574
2020-12-09 10:15:00,3161.885,3162.39,3143.18,3149.01,168108
2020-12-09 10:00:00,3153.44,3168.3,3150.14,3162.94,192473
2020-12-09 09:45:00,3167.89,3174.43,3150.24,3153.77,327759
2020-12-09 09:30:00,3172.0,3172.0,3168.0,3168.84,2131
2020-12-09 09:00:00,3173.43,3173.94,3173.43,3173.94,1315
2020-12-09 08:45:00,3172.0,3172.0,3172.0,3172.0,878
2020-12-09 08:30:00,3173.7,3173.7,3173.7,3173.7,281
2020-12-09 08:15:00,3171.9974,3185.23,3171.9974,3173.94,2122
2020-12-09 08:00:00,3170.0,3171.0,3170.0,3170.11,1264
